fecha,MWh,temperatura,dia_semana
29/12/01,100565,16.3,6
30/12/01,91006,16.1,7
31/12/01,92678,16.2,1
01/01/02,80498,16.8,2
02/01/02,100412,16.4,3
03/01/02,108023,16.5,4
04/01/02,109878,16.4,5
05/01/02,105318,16.5,6
06/01/02,92809,16.1,7
07/01/02,106221,16.1,1
08/01/02,110862,16.1,2
09/01/02,111774,16.3,3
10/01/02,112028,16.8,4
11/01/02,112541,16.3,5
12/01/02,103919,16.1,6
13/01/02,89634,16.1,7
14/01/02,100041,16.5,1
15/01/02,104956,16.4,2
16/01/02,105646,16.5,3
17/01/02,106528,16.1,4
18/01/02,108526,16.1,5
19/01/02,106351,16.1,6
20/01/02,95987,16.3,7
21/01/02,109067,16.1,1
22/01/02,109908,16.1,2
23/01/02,110830,16.6,3
24/01/02,113155,16.5,4
25/01/02,115350,16.1,5
26/01/02,107005,16,6
27/01/02,92865,15.6,7
28/01/02,108803,15.6,1
29/01/02,114337,15.8,2
30/01/02,115817,16.3,3
31/01/02,117874,15.9,4
01/02/02,115191,16.6,5
02/02/02,109036,16.9,6
03/02/02,97076,17.5,7
04/02/02,109312,17,1
05/02/02,108766,17.1,2
06/02/02,118854,16.4,3
07/02/02,119814,17.3,4
08/02/02,120476,17,5
09/02/02,115698,17.4,6
10/02/02,100562,17.4,7
11/02/02,112841,17.6,1
12/02/02,114305,17,2
13/02/02,112659,18,3
14/02/02,112701,18.1,4
15/02/02,111611,17.9,5
16/02/02,108388,17.7,6
17/02/02,96052,18.4,7
18/02/02,111084,19,1
19/02/02,116492,19.2,2
20/02/02,118054,19.9,3
21/02/02,118134,20.4,4
22/02/02,116565,20.9,5
23/02/02,112089,21.4,6
24/02/02,97558,21.7,7
25/02/02,113739,22.1,1
26/02/02,119687,22.4,2
27/02/02,120331,22.9,3
28/02/02,119267,23.1,4
01/03/02,121999,23.1,5
02/03/02,117062,23.1,6
03/03/02,101664,23.1,7
04/03/02,115162,23.1,1
05/03/02,120034,23.1,2
06/03/02,122631,23.1,3
07/03/02,123303,23.1,4
08/03/02,122366,23.1,5
09/03/02,121569,23.1,6
10/03/02,109125,23.1,7
11/03/02,122216,23.1,1
12/03/02,125573,23.1,2
13/03/02,127267,23.1,3
14/03/02,126857,23.1,4
15/03/02,127059,23.1,5
16/03/02,124325,23.1,6
17/03/02,109662,23.1,7
18/03/02,121944,23.1,1
19/03/02,126830,23.1,2
20/03/02,128216,23.1,3
21/03/02,121265,23.1,4
22/03/02,124872,23.1,5
23/03/02,122738,23.1,6
24/03/02,110932,23.1,7
25/03/02,122674,23.1,1
26/03/02,126736,23.1,2
27/03/02,123236,23.1,3
28/03/02,109021,23.1,4
29/03/02,94945,23.1,5
30/03/02,102812,23.1,6
31/03/02,99516,23.1,7
01/04/02,120677,23.1,1
02/04/02,128949,23.1,2
03/04/02,130267,23.1,3
04/04/02,129628,23.1,4
05/04/02,128544,23.1,5
06/04/02,122876,23.1,6
07/04/02,103304,23.1,7
08/04/02,121762,23.1,1
09/04/02,127434,23.1,2
10/04/02,128529,23.1,3
11/04/02,128842,23.1,4
12/04/02,129627,23.1,5
13/04/02,122901,23.1,6
14/04/02,109146,23.1,7
15/04/02,122490,23.1,1
16/04/02,127039,23.1,2
17/04/02,129427,23.1,3
18/04/02,129044,23.1,4
19/04/02,129453,23.1,5
20/04/02,124953,23.1,6
21/04/02,108749,23.1,7
22/04/02,125914,23.1,1
23/04/02,130715,23.1,2
24/04/02,131721,23.1,3
25/04/02,131545,23.1,4
26/04/02,130028,23.1,5
27/04/02,129354,23.1,6
28/04/02,114427,23.1,7
29/04/02,130659,23.1,1
30/04/02,135556,23.1,2
01/05/02,121244,23.1,3
02/05/02,130595,23.1,4
03/05/02,133855,23.1,5
04/05/02,127789,23.1,6
05/05/02,116153,23.1,7
06/05/02,130102,23.1,1
07/05/02,134431,23.1,2
08/05/02,135283,23.1,3
09/05/02,133667,23.1,4
10/05/02,131295,23.1,5
11/05/02,131084,23.1,6
12/05/02,118419,23.1,7
13/05/02,134605,23.1,1
14/05/02,135669,23.1,2
15/05/02,134464,23.1,3
16/05/02,133093,23.1,4
17/05/02,132936,23.1,5
18/05/02,127809,23.1,6
19/05/02,112555,23.1,7
20/05/02,125910,23.1,1
21/05/02,130350,23.1,2
22/05/02,132829,23.1,3
23/05/02,133161,23.1,4
24/05/02,133029,23.1,5
25/05/02,128911,23.1,6
26/05/02,112802,23.1,7
27/05/02,128578,23.1,1
28/05/02,131937,23.1,2
29/05/02,134000,23.1,3
30/05/02,132772,23.1,4
31/05/02,133902,23.1,5
01/06/02,125761,23.1,6
02/06/02,112045,23.1,7
03/06/02,128216,23.1,1
04/06/02,133323,23.1,2
05/06/02,133010,23.1,3
06/06/02,127167,23.1,4
07/06/02,128517,23.1,5
08/06/02,123189,23.1,6
09/06/02,107505,23.1,7
10/06/02,117603,23.1,1
11/06/02,121408,23.1,2
12/06/02,121143,23.1,3
13/06/02,120351,23.1,4
14/06/02,119192,23.1,5
15/06/02,117009,23.1,6
16/06/02,105174,23.1,7
17/06/02,119778,23.1,1
18/06/02,125410,23.1,2
19/06/02,124189,23.1,3
20/06/02,126010,23.1,4
21/06/02,127780,23.1,5
22/06/02,122928,23.1,6
23/06/02,107804,23.1,7
24/06/02,123097,23.1,1
25/06/02,132150,23.1,2
26/06/02,130640,23.1,3
27/06/02,130428,23.1,4
28/06/02,129608,23.1,5
29/06/02,123881,23.1,6
30/06/02,108767,23.1,7
01/07/02,126483,23.1,1
02/07/02,123501,23.1,2
03/07/02,123056,23.1,3
04/07/02,119619,23.1,4
05/07/02,120184,23.1,5
06/07/02,114554,23.1,6
07/07/02,99835,23.1,7
08/07/02,113440,23.1,1
09/07/02,118991,23.1,2
10/07/02,120820,23.1,3
11/07/02,116451,22.6,4
12/07/02,116181,23.1,5
13/07/02,112100,23,6
14/07/02,98573,23.2,7
15/07/02,110567,23.1,1
16/07/02,111436,23.1,2
17/07/02,114570,23.1,3
18/07/02,115154,23.1,4
19/07/02,113491,23.1,5
20/07/02,108405,23.1,6
21/07/02,96054,23.1,7
22/07/02,109402,23.1,1
23/07/02,113534,21.6,2
24/07/02,114235,22,3
25/07/02,114504,23.4,4
26/07/02,117759,21.7,5
27/07/02,110444,22.5,6
28/07/02,99576,22.1,7
29/07/02,113490,23.1,1
30/07/02,116953,23.1,2
31/07/02,119580,23.1,3
01/08/02,117711,21.6,4
02/08/02,116929,22,5
03/08/02,113048,23.3,6
04/08/02,100005,23.4,7
05/08/02,113257,23,1
06/08/02,117437,22.5,2
07/08/02,118912,23.2,3
08/08/02,118440,22.3,4
09/08/02,121167,21.7,5
10/08/02,114987,23.4,6
11/08/02,101948,23,7
12/08/02,117014,22.5,1
13/08/02,120094,22.1,2
14/08/02,119079,21.6,3
15/08/02,116910,21.6,4
16/08/02,115239,22,5
17/08/02,112567,22.8,6
18/08/02,100621,22.9,7
19/08/02,114498,23.2,1
20/08/02,118573,23.2,2
21/08/02,119874,22.6,3
22/08/02,120106,23,4
23/08/02,118156,23.1,5
24/08/02,114269,23.8,6
25/08/02,103951,23.7,7
26/08/02,116147,22.9,1
27/08/02,122920,21.6,2
28/08/02,126132,22,3
29/08/02,127305,21.7,4
30/08/02,126570,22.5,5
31/08/02,122368,22.6,6
01/09/02,108880,23,7
02/09/02,121192,23.1,1
03/09/02,125935,22.9,2
04/09/02,125953,22.9,3
05/09/02,123582,21.9,4
06/09/02,121672,21.8,5
07/09/02,117488,21.7,6
08/09/02,103726,21.6,7
09/09/02,117935,21.9,1
10/09/02,121327,21.6,2
11/09/02,121480,22,3
12/09/02,120518,23,4
13/09/02,119403,23.1,5
14/09/02,115756,21.7,6
15/09/02,101030,22.8,7
16/09/02,93684,23.2,1
17/09/02,111815,23.1,2
18/09/02,117091,21.6,3
19/09/02,116899,22,4
20/09/02,117282,21.7,5
21/09/02,110227,21.2,6
22/09/02,96160,20.5,7
23/09/02,108257,20.5,1
24/09/02,112916,21.2,2
25/09/02,112845,21.6,3
26/09/02,113351,22,4
27/09/02,113010,22.3,5
28/09/02,110284,22,6
29/09/02,95958,21.5,7
30/09/02,111314,22,1
01/10/02,117259,22.4,2
02/10/02,120446,22.6,3
03/10/02,121745,22.4,4
04/10/02,120808,21.7,5
05/10/02,116189,22.5,6
06/10/02,102497,21.6,7
07/10/02,114896,22,1
08/10/02,120323,21.8,2
09/10/02,121676,21.8,3
10/10/02,123087,21.7,4
11/10/02,121199,22.3,5
12/10/02,116081,21.2,6
13/10/02,104514,21.6,7
14/10/02,118722,22,1
15/10/02,122933,21.7,2
16/10/02,123649,21.9,3
17/10/02,123709,21.8,4
18/10/02,123531,21.7,5
19/10/02,117232,21.8,6
20/10/02,107035,21.7,7
21/10/02,120103,21.6,1
22/10/02,123537,22,2
23/10/02,125634,22.2,3
24/10/02,124555,21.2,4
25/10/02,118562,21.7,5
26/10/02,112654,21.6,6
27/10/02,106393,22,7
28/10/02,113993,22,1
29/10/02,120319,22,2
30/10/02,118213,22,3
31/10/02,112805,21.8,4
01/11/02,110592,21.7,5
02/11/02,101253,21.6,6
03/11/02,94644,21.7,7
04/11/02,107458,22,1
05/11/02,109981,22.2,2
06/11/02,109840,21.2,3
07/11/02,108956,21.7,4
08/11/02,114719,22,5
09/11/02,111440,22,6
10/11/02,100493,22,7
11/11/02,110764,22,1
12/11/02,116465,22,2
13/11/02,115638,22,3
14/11/02,116888,22,4
15/11/02,114968,22,5
16/11/02,109552,22,6
17/11/02,100102,22,7
18/11/02,113189,22,1
19/11/02,115626,22,2
20/11/02,107131,22,3
21/11/02,114475,22,4
22/11/02,118142,22,5
23/11/02,111013,22,6
24/11/02,100707,22,7
25/11/02,114950,22,1
26/11/02,120366,22,2
27/11/02,123567,22,3
28/11/02,123984,22,4
29/11/02,123720,22,5
30/11/02,118939,22,6
01/12/02,104356,22,7
02/12/02,117662,22,1
03/12/02,122949,22,2
04/12/02,125180,22,3
05/12/02,122562,22,4
06/12/02,124662,22,5
07/12/02,120066,22,6
08/12/02,107505,22,7
09/12/02,119041,22,1
10/12/02,124168,22,2
11/12/02,125216,22,3
12/12/02,111263,22,4
13/12/02,120300,22,5
14/12/02,118564,22,6
15/12/02,105173,22,7
16/12/02,119766,22,1
17/12/02,124915,22,2
18/12/02,125410,22,3
19/12/02,125059,22,4
20/12/02,122905,22,5
21/12/02,117779,22,6
22/12/02,109991,22,7
23/12/02,114082,22,1
24/12/02,109776,22,2
25/12/02,86596,22,3
26/12/02,111068,22,4
27/12/02,115412,22,5
28/12/02,112548,18.5,6
29/12/02,105414,18.1,7
30/12/02,110191,19.1,1
31/12/02,103600,17.4,2
01/01/03,84917,18.3,3
02/01/03,110123,16.9,4
03/01/03,118009,17.6,5
04/01/03,113925,18.3,6
05/01/03,105063,18.7,7
06/01/03,118471,17.6,1
07/01/03,122805,17.4,2
08/01/03,122440,19.3,3
09/01/03,123092,19.7,4
10/01/03,121903,19.4,5
11/01/03,117782,18.9,6
12/01/03,105050,17,7
13/01/03,116826,18,1
14/01/03,120137,17.4,2
15/01/03,120581,17.3,3
16/01/03,121550,16.9,4
17/01/03,122136,16.4,5
18/01/03,115096,17,6
19/01/03,102260,18.4,7
20/01/03,115308,19.2,1
21/01/03,118982,18.9,2
22/01/03,116975,18.1,3
23/01/03,118853,17.5,4
24/01/03,118995,18,5
25/01/03,112617,18.2,6
26/01/03,100594,18.5,7
27/01/03,116142,18.5,1
28/01/03,118620,17.6,2
29/01/03,119692,17.8,3
30/01/03,119911,18,4
31/01/03,120419,18.9,5
01/02/03,119691,18.4,6
02/02/03,104103,18.3,7
03/02/03,117201,17.7,1
04/02/03,122913,17.8,2
05/02/03,112459,18.1,3
06/02/03,119838,18.5,4
07/02/03,124990,18.4,5
08/02/03,117299,18.4,6
09/02/03,107004,17.6,7
10/02/03,122498,18,1
11/02/03,130839,18.1,2
12/02/03,131699,17.6,3
13/02/03,132372,18,4
14/02/03,131336,18.4,5
15/02/03,125075,18.6,6
16/02/03,109088,18.4,7
17/02/03,124710,18.4,1
18/02/03,129091,18,2
19/02/03,128897,18.3,3
20/02/03,130111,18.5,4
21/02/03,127672,17.3,5
22/02/03,124848,16.8,6
23/02/03,110744,16.9,7
24/02/03,127341,18.1,1
25/02/03,132333,19,2
26/02/03,133153,19.5,3
27/02/03,135780,20.3,4
28/02/03,133520,20,5
01/03/03,127931,20,6
02/03/03,112713,19.7,7
03/03/03,129396,20.7,1
04/03/03,133551,20.9,2
05/03/03,133353,20.8,3
06/03/03,135279,20.8,4
07/03/03,135542,20.7,5
08/03/03,130445,21,6
09/03/03,116325,21.8,7
10/03/03,133181,22.7,1
11/03/03,137069,22.2,2
12/03/03,137836,21.4,3
13/03/03,138951,20.9,4
14/03/03,137912,21.8,5
15/03/03,131360,20.5,6
16/03/03,116256,18.4,7
17/03/03,128821,18.1,1
18/03/03,133130,18,2
19/03/03,133408,17.4,3
20/03/03,133652,17.9,4
21/03/03,124873,17.5,5
22/03/03,123785,18.2,6
23/03/03,114655,19.7,7
24/03/03,130330,20,1
25/03/03,135840,19.7,2
26/03/03,135679,19.8,3
27/03/03,136656,20,4
28/03/03,136309,20.4,5
29/03/03,131566,19.3,6
30/03/03,116604,18.3,7
31/03/03,127545,19.4,1
01/04/03,135087,21.5,2
02/04/03,137308,20.9,3
03/04/03,136809,22.6,4
04/04/03,137452,22.5,5
05/04/03,133569,22.9,6
06/04/03,112510,23.7,7
07/04/03,133772,22.8,1
08/04/03,138471,21.1,2
09/04/03,139424,21.4,3
10/04/03,138355,22,4
11/04/03,137882,21.3,5
12/04/03,131416,21.8,6
13/04/03,116395,22.2,7
14/04/03,129697,22.8,1
15/04/03,133020,23.1,2
16/04/03,131694,24.2,3
17/04/03,118523,24,4
18/04/03,103663,24.1,5
19/04/03,112932,23.9,6
20/04/03,112207,24.4,7
21/04/03,130770,23.8,1
22/04/03,138137,23.5,2
23/04/03,139542,23.5,3
24/04/03,139604,23.8,4
25/04/03,139191,23.7,5
26/04/03,133474,23.4,6
27/04/03,120407,23.9,7
28/04/03,135578,23.9,1
29/04/03,140453,23.6,2
30/04/03,139417,23.6,3
01/05/03,126556,23.9,4
02/05/03,135367,25.1,5
03/05/03,133495,25.3,6
04/05/03,123090,26.1,7
05/05/03,136886,26.1,1
06/05/03,138612,25.9,2
07/05/03,144739,25.9,3
08/05/03,145933,26.1,4
09/05/03,144660,25.4,5
10/05/03,133227,25.3,6
11/05/03,122300,25.4,7
12/05/03,136442,24.1,1
13/05/03,141574,24.6,2
14/05/03,143495,25.1,3
15/05/03,144749,25.4,4
16/05/03,142630,25.6,5
17/05/03,136168,25.7,6
18/05/03,120060,25.7,7
19/05/03,138589,25.8,1
20/05/03,143507,25.1,2
21/05/03,144387,24.5,3
22/05/03,143678,25.3,4
23/05/03,142725,23.7,5
24/05/03,134227,24.1,6
25/05/03,116464,23.1,7
26/05/03,129963,23.1,1
27/05/03,135541,23.5,2
28/05/03,131407,23.4,3
29/05/03,134126,23.6,4
30/05/03,133226,23.4,5
31/05/03,127680,24.7,6
01/06/03,112048,23.5,7
02/06/03,125138,23.5,1
03/06/03,131079,23.6,2
04/06/03,132725,23.8,3
05/06/03,132478,23.9,4
06/06/03,132253,24.2,5
07/06/03,127572,24.8,6
08/06/03,114496,24.5,7
09/06/03,126847,24.1,1
10/06/03,126821,23.5,2
11/06/03,128062,23.5,3
12/06/03,127534,24.3,4
13/06/03,128126,24.6,5
14/06/03,122578,24.2,6
15/06/03,106680,23.8,7
16/06/03,121648,23.3,1
17/06/03,127976,23.2,2
18/06/03,128794,23.2,3
19/06/03,130927,23.3,4
20/06/03,130144,23.5,5
21/06/03,124203,23.3,6
22/06/03,111074,23.3,7
23/06/03,124598,23.1,1
24/06/03,127095,23.1,2
25/06/03,128988,23.2,3
26/06/03,130968,22.7,4
27/06/03,129640,23,5
28/06/03,124564,23.1,6
29/06/03,111584,23,7
30/06/03,125675,22.9,1
01/07/03,124790,23,2
02/07/03,124466,23.1,3
03/07/03,124726,23.1,4
04/07/03,121180,23.6,5
05/07/03,117308,23.8,6
06/07/03,97950,23.6,7
07/07/03,114187,23.4,1
08/07/03,116090,23.3,2
09/07/03,114226,23.2,3
10/07/03,113519,23.3,4
11/07/03,113218,23,5
12/07/03,112097,23.3,6
13/07/03,101694,23.1,7
14/07/03,118665,23.4,1
15/07/03,121928,23.7,2
16/07/03,123342,23.6,3
17/07/03,122438,23.7,4
18/07/03,121379,23.6,5
19/07/03,116140,23.5,6
20/07/03,104940,22.9,7
21/07/03,120599,22.6,1
22/07/03,126313,22.8,2
23/07/03,126332,22.9,3
24/07/03,127556,22.6,4
25/07/03,127769,22.7,5
26/07/03,121192,22.7,6
27/07/03,108622,22.8,7
28/07/03,116750,22.4,1
29/07/03,125234,22.6,2
30/07/03,125069,22.4,3
31/07/03,123340,22.9,4
01/08/03,112757,22.6,5
02/08/03,106652,22.9,6
03/08/03,94301,22.7,7
04/08/03,110254,23,1
05/08/03,113422,22.4,2
06/08/03,113724,23,3
07/08/03,114080,23.2,4
08/08/03,115557,23.3,5
09/08/03,109757,23.5,6
10/08/03,97817,23.6,7
11/08/03,112093,23,1
12/08/03,118623,23,2
13/08/03,123736,22.8,3
14/08/03,119297,22.3,4
15/08/03,125646,22,5
16/08/03,120540,21.9,6
17/08/03,107301,22.3,7
18/08/03,120860,22.2,1
19/08/03,125164,21.9,2
20/08/03,124730,22.4,3
21/08/03,123939,22.6,4
22/08/03,123263,22.1,5
23/08/03,116001,22.4,6
24/08/03,103231,22.2,7
25/08/03,116405,22.8,1
26/08/03,120334,22.8,2
27/08/03,122981,23.2,3
28/08/03,124205,23.3,4
29/08/03,124580,22.3,5
30/08/03,119408,22.9,6
31/08/03,105064,23.8,7
01/09/03,122231,23.8,1
02/09/03,124826,23.7,2
03/09/03,124980,22.9,3
04/09/03,124481,23,4
05/09/03,121947,22.8,5
06/09/03,115804,22.6,6
07/09/03,102629,22.5,7
08/09/03,114080,22.6,1
09/09/03,120037,23,2
10/09/03,120399,23.1,3
11/09/03,120721,22.9,4
12/09/03,119965,22.9,5
13/09/03,114726,21.9,6
14/09/03,102340,21.8,7
15/09/03,106745,21.7,1
16/09/03,98575,21.6,2
17/09/03,115190,21.9,3
18/09/03,120855,22.4,4
19/09/03,122423,22.1,5
20/09/03,114610,21.9,6
21/09/03,100733,22.4,7
22/09/03,114586,22.8,1
23/09/03,119517,22.8,2
24/09/03,121862,23.2,3
25/09/03,122459,23.1,4
26/09/03,120294,22.9,5
27/09/03,114704,22.9,6
28/09/03,103830,22.2,7
29/09/03,115684,21.2,1
30/09/03,117355,20.5,2
01/10/03,118846,20.5,3
02/10/03,118580,21.2,4
03/10/03,119930,21.4,5
04/10/03,117347,21.6,6
05/10/03,104386,22.3,7
06/10/03,118349,22,1
07/10/03,121796,21.5,2
08/10/03,117719,22,3
09/10/03,120164,22.4,4
10/10/03,121197,22.6,5
11/10/03,114957,22.4,6
12/10/03,100502,22.6,7
13/10/03,114433,22.6,1
14/10/03,118465,21.6,2
15/10/03,119095,21.3,3
16/10/03,119845,21.1,4
17/10/03,120150,20.1,5
18/10/03,115136,21.3,6
19/10/03,102060,21.5,7
20/10/03,116753,21.5,1
21/10/03,121747,21.3,2
22/10/03,122092,20.5,3
23/10/03,122957,21.5,4
24/10/03,124076,21.7,5
25/10/03,118559,21.3,6
26/10/03,109391,21.2,7
27/10/03,119162,19.3,1
28/10/03,118671,19.7,2
29/10/03,120248,20.5,3
30/10/03,122091,20.7,4
31/10/03,120945,20.5,5
01/11/03,118084,20.6,6
02/11/03,103838,21,7
03/11/03,119905,21.4,1
04/11/03,125209,21.7,2
05/11/03,127161,21.2,3
06/11/03,126382,21.1,4
07/11/03,125073,21.3,5
08/11/03,118026,21.4,6
09/11/03,107649,21.1,7
10/11/03,121674,20.6,1
11/11/03,127226,20.5,2
12/11/03,127627,21.4,3
13/11/03,129369,21.3,4
14/11/03,129762,20.5,5
15/11/03,121635,20,6
16/11/03,110116,20.1,7
17/11/03,125229,20.4,1
18/11/03,128629,20,2
19/11/03,128959,18.6,3
20/11/03,118287,19,4
21/11/03,122604,19.5,5
22/11/03,118279,18.9,6
23/11/03,109149,18.5,7
24/11/03,123573,19.4,1
25/11/03,128048,19.9,2
26/11/03,129621,20.2,3
27/11/03,130000,19,4
28/11/03,128387,18.7,5
29/11/03,122094,19.1,6
30/11/03,110652,18.6,7
01/12/03,122441,18.8,1
02/12/03,130136,18.1,2
03/12/03,130970,18.4,3
04/12/03,130195,17,4
05/12/03,129242,15.6,5
06/12/03,125020,15.9,6
07/12/03,113165,17.1,7
08/12/03,125474,17.8,1
09/12/03,130280,16.9,2
10/12/03,132899,17.3,3
11/12/03,131720,18.5,4
12/12/03,116478,17.3,5
13/12/03,118128,17.4,6
14/12/03,112709,15.3,7
15/12/03,125668,15.6,1
16/12/03,131826,13.9,2
17/12/03,132044,15.7,3
18/12/03,129823,16,4
19/12/03,129380,15.9,5
20/12/03,124431,16.4,6
21/12/03,113047,15.6,7
22/12/03,123531,15.7,1
23/12/03,123141,15.9,2
24/12/03,113312,16.2,3
25/12/03,91093,16.7,4
26/12/03,114838,17,5
27/12/03,118782,17.8,6
28/12/03,108622,17.7,7
29/12/03,118282,17.2,1
30/12/03,121177,17.3,2
31/12/03,114176,17.3,3
01/01/04,87213,16.7,4
02/01/04,112291,16.6,5
03/01/04,119804,16.7,6
04/01/04,114518,17.1,7
05/01/04,124693,18.1,1
06/01/04,129004,17.6,2
07/01/04,130077,18,3
08/01/04,130452,18.2,4
09/01/04,129946,19.4,5
10/01/04,123818,18.5,6
11/01/04,109816,17.4,7
12/01/04,121971,16.4,1
13/01/04,126298,17.6,2
14/01/04,128262,16.9,3
15/01/04,127657,16.5,4
16/01/04,125219,15,5
17/01/04,116376,15,6
18/01/04,105885,15.6,7
19/01/04,117456,15.5,1
20/01/04,123184,15.6,2
21/01/04,125512,16.1,3
22/01/04,125972,16.9,4
23/01/04,126112,17.7,5
24/01/04,120475,17.2,6
25/01/04,107198,17.5,7
26/01/04,123499,17.7,1
27/01/04,127191,16.2,2
28/01/04,127857,15.9,3
29/01/04,129401,15.9,4
30/01/04,128890,15.9,5
31/01/04,121048,16.1,6
01/02/04,110085,14.6,7
02/02/04,122765,14.6,1
03/02/04,129591,16.2,2
04/02/04,130955,16.7,3
05/02/04,123102,17,4
06/02/04,123563,17.6,5
07/02/04,123084,17.3,6
08/02/04,111969,17.5,7
09/02/04,127924,18.4,1
10/02/04,132903,18.7,2
11/02/04,134333,18.1,3
12/02/04,134949,18.4,4
13/02/04,133870,18.3,5
14/02/04,126945,17.4,6
15/02/04,112946,17.3,7
16/02/04,127925,17.1,1
17/02/04,132575,16.4,2
18/02/04,132629,16.9,3
19/02/04,132704,17,4
20/02/04,133489,18.3,5
21/02/04,128412,17.8,6
22/02/04,112895,18.1,7
23/02/04,129057,18,1
24/02/04,133814,17.5,2
25/02/04,133365,15.8,3
26/02/04,135596,16.6,4
27/02/04,134817,17.9,5
28/02/04,129709,18.4,6
29/02/04,115044,18.6,7
01/03/04,123709,18.5,1
02/03/04,128746,19.4,2
03/03/04,131574,20.6,3
04/03/04,130832,20.4,4
05/03/04,130154,19.3,5
06/03/04,126743,19.5,6
07/03/04,111990,21.2,7
08/03/04,127143,21.5,1
09/03/04,132663,20.4,2
10/03/04,132604,21,3
11/03/04,131926,20.5,4
12/03/04,130552,19.9,5
13/03/04,124500,20,6
14/03/04,109638,19.4,7
15/03/04,123365,19.9,1
16/03/04,130198,19.7,2
17/03/04,131262,20.5,3
18/03/04,132412,21.7,4
19/03/04,131127,22.1,5
20/03/04,128561,22.6,6
21/03/04,110987,22.1,7
22/03/04,126218,21.2,1
23/03/04,132079,21.1,2
24/03/04,132775,21.6,3
25/03/04,134472,22.3,4
26/03/04,133504,22.9,5
27/03/04,129627,22.8,6
28/03/04,115629,22.5,7
29/03/04,126272,21.4,1
30/03/04,128719,19.8,2
31/03/04,128360,19.3,3
01/04/04,128478,19.8,4
02/04/04,127199,20.6,5
03/04/04,124156,19.6,6
04/04/04,105715,19.8,7
05/04/04,121494,20.3,1
06/04/04,125599,20.8,2
07/04/04,124454,20.9,3
08/04/04,110537,20.8,4
09/04/04,96760,19.9,5
10/04/04,103604,20.3,6
11/04/04,105298,20.6,7
12/04/04,123192,20.6,1
13/04/04,132155,20.7,2
14/04/04,132972,21.1,3
15/04/04,135323,21.9,4
16/04/04,135094,22.6,5
17/04/04,130730,23.4,6
18/04/04,117515,23.2,7
19/04/04,132535,22.9,1
20/04/04,137226,23,2
21/04/04,137755,23.8,3
22/04/04,136715,22.7,4
23/04/04,136221,22.4,5
24/04/04,129266,22.3,6
25/04/04,114440,21.6,7
26/04/04,129272,22,1
27/04/04,135830,21.6,2
28/04/04,134670,21.8,3
29/04/04,134603,22.6,4
30/04/04,134320,22.8,5
01/05/04,119648,22.7,6
02/05/04,111317,22,7
03/05/04,127589,20.6,1
04/05/04,132628,20.8,2
05/05/04,134555,21.8,3
06/05/04,133465,22.3,4
07/05/04,134332,22.6,5
08/05/04,128205,22.3,6
09/05/04,112753,22.9,7
10/05/04,123043,22.8,1
11/05/04,133914,23.5,2
12/05/04,137355,24.2,3
13/05/04,136342,24.6,4
14/05/04,139533,23.7,5
15/05/04,131405,23.2,6
16/05/04,116376,22.5,7
17/05/04,132487,23,1
18/05/04,136796,23.3,2
19/05/04,137456,23.4,3
20/05/04,137001,23.7,4
21/05/04,140028,23.9,5
22/05/04,130816,24.1,6
23/05/04,117626,24.6,7
24/05/04,134243,24.8,1
25/05/04,139383,25.3,2
26/05/04,141291,25.6,3
27/05/04,141402,25.6,4
28/05/04,137620,25.3,5
29/05/04,128657,25.3,6
30/05/04,114289,24.6,7
31/05/04,126280,24.1,1
01/06/04,125818,23.9,2
02/06/04,126862,24,3
03/06/04,128581,22.2,4
04/06/04,124078,22.7,5
05/06/04,120489,21.8,6
06/06/04,113081,21.6,7
07/06/04,122242,20.4,1
08/06/04,124661,21.1,2
09/06/04,120855,22.1,3
10/06/04,117615,22.9,4
11/06/04,119166,24,5
12/06/04,111385,24.1,6
13/06/04,104713,24.3,7
14/06/04,114376,24,1
15/06/04,122161,24.5,2
16/06/04,120022,23.5,3
17/06/04,120258,23.1,4
18/06/04,120710,21.9,5
19/06/04,116033,22.3,6
20/06/04,105790,22.8,7
21/06/04,115963,22.9,1
22/06/04,121363,22.6,2
23/06/04,122414,23,3
24/06/04,118123,23.4,4
25/06/04,116584,22.9,5
26/06/04,113974,23,6
27/06/04,105656,22.9,7
28/06/04,112984,22.9,1
29/06/04,114741,22.6,2
30/06/04,115134,22.8,3
01/07/04,120287,23.5,4
02/07/04,120092,23.2,5
03/07/04,117212,23.3,6
04/07/04,104461,23.3,7
05/07/04,117236,23.4,1
06/07/04,120622,23.2,2
07/07/04,121558,23,3
08/07/04,122346,23.3,4
09/07/04,121976,23.3,5
10/07/04,116541,23.4,6
11/07/04,104460,22.4,7
12/07/04,118064,21.5,1
13/07/04,119151,21.9,2
14/07/04,122753,22.6,3
15/07/04,125415,22.7,4
16/07/04,126516,22.8,5
17/07/04,120676,23,6
18/07/04,107245,22.9,7
19/07/04,122960,22.9,1
20/07/04,127646,23,2
21/07/04,127537,22.8,3
22/07/04,125212,22.8,4
23/07/04,124360,21.6,5
24/07/04,117541,21.9,6
25/07/04,103461,22.8,7
26/07/04,120510,22.8,1
27/07/04,124432,23,2
28/07/04,125370,22.8,3
29/07/04,124788,23.3,4
30/07/04,122537,23.1,5
31/07/04,115958,23.3,6
01/08/04,106917,23.4,7
02/08/04,119724,23.4,1
03/08/04,124667,23.2,2
04/08/04,124180,23.1,3
